2025;R4;AMBON;R4;GANTRY LUFFING CRANE;LEVEL LUFFING CRANE;GLC-0002;NISSAN / IHI;;JEPANG;1981;ALAT DERMAGA;;TIDAK MASUK PERHITUNGAN;;Sudah Dihapuskan;;;;;;;;;
2025;R4;AMBON;R4;MOBILE CRANE;MOBILE CRANE;MBC-0010;SUMITOMO;;JEPANG;1984;ALAT DERMAGA;;TIDAK MASUK PERHITUNGAN;;Sudah Dihapuskan;;;;;;;;;
2025;R4;AMBON;R4;TRONTON;TRONTON 03 DE-9971 A;TRN-0003;HINO;;INDONESIA;2007;ALAT PENDUKUNG;;TIDAK MASUK PERHITUNGAN;;Sudah dihapuskan;;;;;;;;;
2025;R4;AMBON;R4;TRONTON;TRONTON 04 DE-8365 A;TRN-0005;NISSAN;;INDONESIA;2009;ALAT PENDUKUNG;;TIDAK MASUK PERHITUNGAN;;Sudah dihapuskan;;;;;;;;;
2025;R4;AMBON;R4;TRONTON;TRONTON 05 DE-9073 AA;TRN-0023;HINO;;INDONESIA;2013;ALAT PENDUKUNG;;TIDAK MASUK PERHITUNGAN;;Usul Hapus;;;;;;;;;
2025;R4;AMBON;R4;TRONTON;TRONTON 06 DE-8241 AB;TRN-0024;HINO;;INDONESIA;2013;ALAT PENDUKUNG;;TIDAK MASUK PERHITUNGAN;;Usul Hapus;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 03;CHS-0092;STJ SURABAYA;;INDONESIA;2009;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;Chasis Merk Sandejaya Karoseri No.54;CHS-0096;SANDE JAYA;;INDONESIA;2010;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS,40 TON,PUTERA AK,,TPK BELAWAN (B);CHS-0141;PUTERA AK;;INDONESIA;2011;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;Chasis 40 Standart 75 (PT Razasa Agung) no 75;CHS-0200;HYDTRONINDO;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;Chasis 40 Standart 75 (PT Razasa Agung) no 78;CHS-0202;HYDTRONINDO;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 04;CHS-0252;PATRIA;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 05;CHS-0293;STJ SURABAYA;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 04;CHS-0294;REMAJA JAYA;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 05;CHS-0326;REMAJA JAYA;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 06;CHS-0327;REMAJA JAYA;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 07;CHS-0328;REMAJA JAYA;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 08;CHS-0329;REMAJA JAYA;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 09;CHS-0451;REMAJA JAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 10;CHS-0452;PATRIA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 12;CHS-0453;PATRIA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 13;CHS-0454;PATRIA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 14;CHS-0455;STJ SURABAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 15;CHS-0456;STJ SURABAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 16;CHS-0457;STJ SURABAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 17;CHS-0458;STJ SURABAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;CHASSIS;CHASSIS 18;CHS-0459;STJ SURABAYA;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;FORKLIFT;FORKLIFT 04 7 Ton;FLT-0112;MITSUBISHI;;JEPANG;2012;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;FORKLIFT;FORKLIFT 06 32 ton;FLT-0213;KONECRANES;;FINLANDIA;2019;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 14;HDT-0038;HINO;;JEPANG;2007;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 15;HDT-0077;HINO;;JEPANG;2010;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 16;HDT-0078;HINO;;JEPANG;2010;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 17;HDT-0087;HINO;;JEPANG;2010;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 03 ;HDT-0200;HINO;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 04 ;HDT-0201;HINO;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 05 ;HDT-0223;HINO;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 06 ;HDT-0224;HINO;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 07 ;HDT-0266;HINO;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 08 ;HDT-0267;HINO;;INDONESIA;2015;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 09;HDT-0369;HINO;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 10;HDT-0370;HINO;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 11;HDT-0371;HINO;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 12;HDT-0372;HINO;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;HEAD TRUCK;HEAD TRUCK 13;HDT-0373;HINO;;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;QUAY CONTAINER CRANE;CONTAINER CRANE 02;QCC-0036;NISSAN / IHI;;JEPANG;2005;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;QUAY CONTAINER CRANE;CONTAINER CRANE 01;QCC-0068;DOOSAN;;KOREA SELATAN;2017;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;REACH STACKER;REACH STACKER 02;RST-0017;KALMAR;;CHINA;2009;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;REACH STACKER;REACH STACKER 04;RST-0043;TEREX;;PRANCIS;2014;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;REACH STACKER;REACH STACKER 05;RST-0108;KALMAR;;CHINA;2019;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;RUBBER TYRED GANTRY CRANE;RTG 01;RTG-0053;ZPMP;;CHINA;2000;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;RUBBER TYRED GANTRY CRANE;RTG 02;RTG-0054;ZPMP;;CHINA;2000;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;RUBBER TYRED GANTRY CRANE;RTG 03;RTG-0125;DINSON;;CHINA;2017;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;RUBBER TYRED GANTRY CRANE;RTG 04;RTG-0126;DINSON;;CHINA;2017;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;RUBBER TYRED GANTRY CRANE;RTG 05;RTG-0127;DINSON;;CHINA;2017;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;AMBON;SPTP;TRONTON;TRONTON 07 DE-9726 AC;TRN-0034;HINO;;INDONESIA;2016;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;FORKLIFT;FORKLIFT 5 TON;FLT-0004;TOYOTA;;JEPANG;1983;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;FORKLIFT;FORKLIFT 3 TON 01;FLT-0125;MITSUBISHI;;JEPANG;2013;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;FORKLIFT;FORKLIFT 3 TON 02;FLT-0126;MITSUBISHI;;JEPANG;2013;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;FORKLIFT;FORKLIFT 7 TON;FLT-0127;MITSUBISHI;;JEPANG;2013;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;MOBILE CRANE;MOBILE CRANE 25 TON;MBC-0001;LINKBELT;;JEPANG;1980;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;MOBILE CRANE;MOBILE CRANE 35 TON;MBC-0004;IHI;;JEPANG;1983;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;MOBILE CRANE;MOBILE CRANE 60 TON;MBC-0049;KATO;;JEPANG;2019;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;TRONTON;TRONTON 01;TRN-0004;NISSAN;;INDONESIA;2009;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BALIKPAPAN;SPMT;TRONTON;TRONTON 02;TRN-0008;NISSAN;;INDONESIA;2010;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;CHASSIS;CHASIS 40 FEET #01;CHS-0295;REMAJA;RM40T;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;CHASSIS;CHASIS 40 FEET #02;CHS-0296;REMAJA;RM40T;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;CHASSIS;CHASIS 20 FEET #01;CHS-0297;PATRIA;09-20-IDB 99;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;CHASSIS;CHASIS 20 FEET #02;CHS-0298;PATRIA;15-20-IDB 99;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;FORKLIFT;FORKLIF 7 TON;FLT-0116;MITSUBISHI;FD 70;JEPANG;2012;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;FORKLIFT;FORKLIF 32 TON;FLT-0141;KALMAR;DCF 330;CHINA;2014;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;HEAD TRUCK;HEAD TRUCK DS 9136 C # HT.01;HDT-0225;HINO;FM 320P;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;HEAD TRUCK;HEAD TRUCK DD 8696 KP # HT.02;HDT-0226;HINO;FM 320P;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;REACH STACKER;REACH STACKER 01;RST-0065;KALMAR;DRT 450;CHINA;2015;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;TRONTON;TRONTON DS 9099 C # TR.01;TRN-0020;HINO;FM 260 JD;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BIAK;R4;TRONTON;TRONTON DS 9101 C # TR.02;TRN-0021;HINO;FM 260 JD;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;CHASSIS;CHASSIS 20 02;CHS-0016;BUMI PALAPA;;INDONESIA;1985;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;CHASSIS;CHASSIS 40 03;CHS-0080;REMAJA;;INDONESIA;2008;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;CHASSIS;CHASSIS 40 01;CHS-0181;PATRIA PALAPA;RANGKA/40';INDONESIA;2011;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;CHASSIS;CHASSIS 40 02;CHS-0284;PATRIA PALAPA;RM 20 (20 FEET);INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 5 TON;FLT-0027;MITSUBISHI;FD-50;JEPANG;2005;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 2 TON;FLT-0088;DATSUN;;JEPANG;2011;ALAT CY;;TIDAK MASUK PERHITUNGAN;;Sudah dihapuskan;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 7 TON 01;FLT-0110;MITSUBISHI;FD-70NM;JEPANG;2012;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 7 TON 02;FLT-0139;MITSUBISHI;FD-70NM;JEPANG;2014;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 2 TON BATTERY;FLT-0140;MITSUBISHI;;JEPANG;2014;ALAT CY;;TIDAK MASUK PERHITUNGAN;;Sudah dihapuskan;;;;;;;;;
2025;R4;BITUNG;R4;FORKLIFT;FORKLIFT 3 TON;FLT-0211;TCM;FD-30;JEPANG;2019;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;HEAD TRUCK;HEAD TRUCK 01;HDT-0151;HINO;FM.320 TI;INDONESIA;2011;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;HEAD TRUCK;HEAD TRUCK 03;HDT-0152;HINO;FM.320 TI;INDONESIA;2011;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;HEAD TRUCK;HEAD TRUCK 02;HDT-0218;HINO;FM.320 TI;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;MOBILE CRANE;MOBILE CRANE IHI;MBC-0009;IHI;TH 350 S;JEPANG;1984;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;MOBILE CRANE;CRAWLER CRANE;MBC-0050;IHI;;JEPANG;2019;ALAT DERMAGA;;TIDAK MASUK PERHITUNGAN;;Sudah dihapuskan;;;;;;;;;
2025;R4;BITUNG;R4;REACH STACKER;REACH STACKER 01;RST-0025;KALMAR;DRF 450-60S5M;JEPANG;2010;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;BITUNG;R4;REACH STACKER;REACH STACKER 02;RST-0027;KALMAR;DRF 450-60S5M;CHINA;2011;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;CHASSIS;TRAILER 02 (KSU) (Relokasi dari Cab.Pantoloan);CHS-0253;-;;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;FORKLIFT;FORKLIFT 5 ton;FLT-0057;TOYOTA;FD50N;JEPANG;2008;ALAT CY;;MASUK PERHITUNGAN;;Rusak (tidak ada kompresi);;;;;;;;;
2025;R4;FAKFAK;R4;FORKLIFT;FORKLIFT 3 Ton;FLT-0133;MITSUBISHI;FD30N;JEPANG;2013;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;HEAD TRUCK;Head Truck Hino FM 320 (relokasi dr Cab.Pantoloan);HDT-0203;HINO;FM.320 TI;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;REACH STACKER;REACH STACKER;RST-0067;SANY;DRF 450-60S5M;CHINA;2016;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;TRONTON;TRONTON 02;TRN-0026;HINO;JO8E-UF;INDONESIA;2013;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;FAKFAK;R4;TRONTON;TRONTON 01;TRN-0035;HINO;FM8JN1D;INDONESIA;2016;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS 02;CHS-0191;REMAJA;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0192;PATRIA;FBT 24;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0193;PATRIA;FBT 24;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS 03;CHS-0281;STJ SURABAYA;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS 04;CHS-0282;STJ SURABAYA;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0283;REMAJA;;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0448;MJM;TRIPLE AXEL;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0449;MJM;TRIPLE AXEL;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;CHASSIS;CHASSIS;CHS-0450;MJM;TRIPLE AXEL;INDONESIA;2019;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;FIX JIB CRANE;FIXED LEVEL LUFFING CRANE 01;FJC-0008;GYC;GYGD32T-32M;CHINA;2016;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;FIX JIB CRANE;FIXED LEVEL LUFFING CRANE 02;FJC-0009;GYC;GYGD32T-32M;CHINA;2016;ALAT DERMAGA;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;FORKLIFT;FORKLIFT 32 TON;FLT-0109;KALMAR;DCF 330;CHINA;2012;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;FORKLIFT;FORKLIFT 7 TON 01;FLT-0165;MITSUBISHI;FD 70;JEPANG;2015;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;FORKLIFT;FORKLIFT 7 TON 02;FLT-0210;MITSUBISHI;FD 70 NH;JEPANG;2019;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;HEAD TRUCK;HEAD TRUCK 02;HDT-0182;HINO;FM320P;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;GORONTALO;R4;HEAD TRUCK;HEAD TRUCK 03;HDT-0216;HINO;SG260J;INDONESIA;2014;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
